criminal_id,name,age,home_state,home_district,district,gang_id
C1851,Harsha Noronha,46,Karnataka,Belagavi,Belagavi,None
C1852,Santosh Patil,33,Karnataka,Koppal,Koppal,Gang_40
C1853,Venkatesh Poojary,44,Andhra Pradesh,Ballari,Ballari,None
C1854,Deepak Bairy,53,Karnataka,Hassan,Hassan,None
C1855,Jagannath Kamath,51,Karnataka,Kodagu,Kodagu,None
C1856,Manjunath Suvarna,24,Karnataka,Kodagu,Kodagu,None
C1857,Shivakumar Adiga,46,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1858,Chandan Kotian,22,Karnataka,Tumakuru,Tumakuru,Gang_32
C1859,Sandeep Acharya,36,Karnataka,Shivamogga,Shivamogga,None
C1860,Ganesh Desai,49,Karnataka,Belagavi,Belagavi,None
C1861,Chethan Shekar,37,Andhra Pradesh,Ballari,Ballari,Gang_3
C1862,Arun Kunder,28,Karnataka,Kodagu,Kodagu,None
C1863,Lohith Alva,48,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_8
C1864,Lohith Mallya,21,Karnataka,Vijayapura,Vijayapura,None
C1865,Harsha Joshi,42,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1866,Arun Pai,49,Karnataka,Belagavi,Belagavi,Gang_19
C1867,Anil Verma,49,Karnataka,Vijayapura,Vijayapura,None
C1868,Sachin Shetty,56,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1869,Aditya Fernandes,57,Karnataka,Kodagu,Kodagu,None
C1870,Bhaskar Kotian,32,Karnataka,Vijayapura,Vijayapura,Gang_6
C1871,Shivakumar Acharya,32,Karnataka,Belagavi,Belagavi,None
C1872,Venkatesh Kumar,22,Karnataka,Kodagu,Kodagu,None
C1873,Prakash Verma,29,Andhra Pradesh,Tumakuru,Tumakuru,Gang_4
C1874,Sharath Adiga,22,Karnataka,Dharwad,Dharwad,Gang_16
C1875,Chandan Shekar,22,Karnataka,Tumakuru,Tumakuru,None
C1876,Vikas Murthy,24,Kerala,Tumakuru,Tumakuru,None
C1877,Venkatesh Shanbhag,37,Karnataka,Koppal,Koppal,None
C1878,Pranav Alva,26,Karnataka,Dharwad,Dharwad,None
C1879,Aravind Kudva,39,Karnataka,Bidar,Bidar,None
C1880,Kiran Acharya,57,Karnataka,Dharwad,Dharwad,None
C1881,Ranjith Mendonca,52,Karnataka,Kalaburagi,Kalaburagi,None
C1882,Harish Desai,45,Karnataka,Tumakuru,Tumakuru,None
C1883,Ganesh Salian,36,Tamil Nadu,Koppal,Koppal,None
C1884,Bharath Acharya,22,Karnataka,Kodagu,Kodagu,None
C1885,Aravind Bollineni,56,Karnataka,Koppal,Koppal,None
C1886,Mithun Shet,20,Karnataka,Kalaburagi,Kalaburagi,None
C1887,Kishore Reddy,38,Karnataka,Ballari,Ballari,Gang_8
C1888,Yash Kunder,58,Karnataka,Belagavi,Belagavi,None
C1889,Dinesh Pujari,51,Karnataka,Bidar,Bidar,Gang_23
C1890,Hemant Verma,31,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_45
C1891,Vinod Joshi,33,Karnataka,Kodagu,Kodagu,Gang_18
C1892,Nithin Reddy,36,Telangana,Ballari,Ballari,None
C1893,Shivakumar Sharma,20,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1894,Shankar Sharma,30,Karnataka,Hassan,Hassan,None
C1895,Harish Alva,48,Karnataka,Bidar,Bidar,None
C1896,Nagaraj Nayak,38,Karnataka,Hassan,Hassan,Gang_10
C1897,Shashank Patil,37,Karnataka,Kodagu,Kodagu,None
C1898,Raghav Alva,55,Tamil Nadu,Raichur,Raichur,Gang_39
C1899,Pradeep Fernandes,35,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1900,Vikas Mendonca,38,Karnataka,Hassan,Hassan,None
C1901,Anoop Gowda,43,Karnataka,Bidar,Bidar,None
C1902,Nagaraj Joshi,44,Karnataka,Bidar,Bidar,None
C1903,Ravi Bangera,31,Karnataka,Shivamogga,Shivamogga,None
C1904,Nandakumar Pandit,56,Karnataka,Hassan,Hassan,None
C1905,Vikas Shanbhag,28,Karnataka,Kalaburagi,Kalaburagi,None
C1906,Anil Acharya,52,Telangana,Vijayapura,Vijayapura,None
C1907,Krishna Patil,58,Karnataka,Raichur,Raichur,None
C1908,Yogesh Shanbhag,34,Karnataka,Mysuru,Mysuru,None
C1909,Manjunath Ramesh,37,Karnataka,Dharwad,Dharwad,None
C1910,Naveen Mallya,37,Karnataka,Tumakuru,Tumakuru,None
C1911,Amith Lobo,26,Karnataka,Dharwad,Dharwad,Gang_9
C1912,Girish Naik,41,Karnataka,Tumakuru,Tumakuru,None
C1913,Tarun Moily,39,Kerala,Hassan,Hassan,None
C1914,Santosh Shekar,28,Karnataka,Hassan,Hassan,None
C1915,Rajesh Naik,25,Karnataka,Ballari,Ballari,None
C1916,Raghav Kudva,32,Karnataka,Raichur,Raichur,None
C1917,Prakash Moily,38,Karnataka,Hassan,Hassan,Gang_8
C1918,Gautham Desai,30,Karnataka,Bidar,Bidar,Gang_37
C1919,Venkatesh Moily,43,Karnataka,Shivamogga,Shivamogga,Gang_40
C1920,Shankar Poojary,28,Kerala,Belagavi,Belagavi,None
C1921,Tarun Murthy,31,Karnataka,Raichur,Raichur,None
C1922,Girish Shanbhag,54,Karnataka,Dharwad,Dharwad,Gang_44
C1923,Sachin Devadiga,52,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C1924,Akash Kotian,42,Karnataka,Mysuru,Mysuru,None
C1925,Chethan Udupa,29,Karnataka,Raichur,Raichur,None
C1926,Venkatesh Shettigar,46,Maharashtra,Kalaburagi,Kalaburagi,None
C1927,Ranjith Udupa,22,Karnataka,Dharwad,Dharwad,None
C1928,Anand Poojary,24,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1929,Jagadish Shekar,55,Karnataka,Bidar,Bidar,None
C1930,Madan Shetty,35,Karnataka,Mysuru,Mysuru,Gang_13
C1931,Vijay Naik,34,Maharashtra,Bengaluru Urban,Bengaluru Urban,None
C1932,Gopal Karkera,23,Karnataka,Bidar,Bidar,None
C1933,Tejas Sharma,36,Karnataka,Hassan,Hassan,Gang_28
C1934,Venkatesh Pinto,34,Karnataka,Dharwad,Dharwad,Gang_5
C1935,Chirag Naik,33,Karnataka,Tumakuru,Tumakuru,None
C1936,Raghav Verma,25,Karnataka,Hassan,Hassan,None
C1937,Shankar Acharya,32,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1938,Madan Shanbhag,53,Kerala,Koppal,Koppal,Gang_46
C1939,Manjunath Kamath,34,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_45
C1940,Tarun Devadiga,25,Karnataka,Vijayapura,Vijayapura,None
C1941,Yogesh Bangera,49,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_23
C1942,Pavan Bangera,31,Karnataka,Dharwad,Dharwad,None
C1943,Venkatesh Pujari,50,Karnataka,Kodagu,Kodagu,None
C1944,Chirag Desai,60,Karnataka,Kodagu,Kodagu,Gang_27
C1945,Suresh Karkera,23,Karnataka,Dharwad,Dharwad,Gang_29
C1946,Sandeep Rao,22,Karnataka,Vijayapura,Vijayapura,None
C1947,Girish Bairy,53,Karnataka,Belagavi,Belagavi,Gang_7
C1948,Ravi Desai,47,Karnataka,Raichur,Raichur,None
C1949,Chirag Reddy,47,Kerala,Kodagu,Kodagu,Gang_20
C1950,Srinivas Naik,39,Maharashtra,Kalaburagi,Kalaburagi,None
C1951,Harsha Shanbhag,33,Karnataka,Dharwad,Dharwad,None
C1952,Madan Noronha,29,Karnataka,Dharwad,Dharwad,None
C1953,Sunil Sharma,30,Karnataka,Raichur,Raichur,None
C1954,Jagannath Noronha,29,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1955,Amith Pujari,44,Karnataka,Vijayapura,Vijayapura,None
C1956,Anoop Kunder,53,Karnataka,Kodagu,Kodagu,Gang_41
C1957,Prakash Desai,29,Tamil Nadu,Hassan,Hassan,Gang_20
C1958,Bhaskar Reddy,51,Karnataka,Vijayapura,Vijayapura,Gang_28
C1959,Madan Bollineni,31,Karnataka,Dharwad,Dharwad,None
C1960,Santosh Verma,30,Karnataka,Dharwad,Dharwad,Gang_14
C1961,Deepak Shet,53,Karnataka,Hassan,Hassan,None
C1962,Bharath Karkera,47,Maharashtra,Bengaluru Urban,Bengaluru Urban,None
C1963,Nikhil Pandit,45,Karnataka,Mysuru,Mysuru,None
C1964,Chethan Kunder,55,Karnataka,Bidar,Bidar,Gang_38
C1965,Yash Devadiga,34,Karnataka,Kodagu,Kodagu,None
C1966,Gautham Kumar,29,Karnataka,Vijayapura,Vijayapura,None
C1967,Bhaskar Shekar,26,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C1968,Kiran Kotian,41,Karnataka,Kalaburagi,Kalaburagi,None
C1969,Rakesh Kulkarni,54,Karnataka,Kodagu,Kodagu,Gang_41
C1970,Yash Shettigar,26,Karnataka,Tumakuru,Tumakuru,None
C1971,Akhil Rai,23,Karnataka,Shivamogga,Shivamogga,None
C1972,Bharath Gowda,31,Karnataka,Belagavi,Belagavi,None
C1973,Sandeep Hegde,58,Karnataka,Kodagu,Kodagu,None
C1974,Rakesh Shettigar,59,Karnataka,Shivamogga,Shivamogga,Gang_2
C1975,Sachin Rao,49,Karnataka,Hassan,Hassan,None
C1976,Ashok Kunder,21,Maharashtra,Bengaluru Rural,Bengaluru Rural,None
C1977,Jagannath Rao,32,Karnataka,Kalaburagi,Kalaburagi,None
C1978,Prakash Suvarna,25,Karnataka,Vijayapura,Vijayapura,None
C1979,Srinivas Moily,59,Karnataka,Mysuru,Mysuru,None
C1980,Anoop Fernandes,33,Karnataka,Shivamogga,Shivamogga,None
C1981,Harsha Acharya,47,Maharashtra,Dharwad,Dharwad,None
C1982,Tarun Kudva,36,Karnataka,Kodagu,Kodagu,None
C1983,Rajesh Kudva,59,Karnataka,Kalaburagi,Kalaburagi,None
C1984,Ganesh Rao,50,Karnataka,Koppal,Koppal,None
C1985,Mithun Verma,37,Karnataka,Kalaburagi,Kalaburagi,None
C1986,Shankar Murthy,36,Karnataka,Raichur,Raichur,None
C1987,Harsha Alva,32,Tamil Nadu,Belagavi,Belagavi,None
C1988,Yash Murthy,38,Karnataka,Ballari,Ballari,None
C1989,Sandeep Pujari,24,Karnataka,Koppal,Koppal,None
C1990,Anil Moily,29,Karnataka,Raichur,Raichur,None
C1991,Nithin Murthy,39,Karnataka,Bidar,Bidar,None
C1992,Vikas Kumar,25,Karnataka,Ballari,Ballari,None
C1993,Pranav Verma,33,Karnataka,Tumakuru,Tumakuru,Gang_21
C1994,Naveen Salian,28,Karnataka,Ballari,Ballari,Gang_21
C1995,Nikhil Bangera,39,Karnataka,Kalaburagi,Kalaburagi,Gang_9
C1996,Chirag Devadiga,60,Karnataka,Mysuru,Mysuru,None
C1997,Sandeep Shanbhag,22,Karnataka,Raichur,Raichur,None
C1998,Rajesh Adiga,48,Tamil Nadu,Kodagu,Kodagu,None
C1999,Varun Shettigar,38,Karnataka,Vijayapura,Vijayapura,None
C2000,Anoop Kudva,40,Karnataka,Mysuru,Mysuru,None
C2001,Harsha Verma,53,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_11
C2002,Prakash Pujari,55,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2003,Tarun Udupa,35,Karnataka,Hassan,Hassan,None
C2004,Mithun Alva,46,Karnataka,Koppal,Koppal,None
C2005,Nikhil Lobo,34,Karnataka,Koppal,Koppal,Gang_26
C2006,Vijay Verma,35,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_5
C2007,Ranjith Fernandes,21,Karnataka,Dharwad,Dharwad,None
C2008,Vikas Shetty,48,Karnataka,Mysuru,Mysuru,Gang_26
C2009,Varun Mallya,24,Karnataka,Raichur,Raichur,None
C2010,Manoj Acharya,24,Karnataka,Mysuru,Mysuru,Gang_10
C2011,Kishore Pinto,48,Maharashtra,Hassan,Hassan,Gang_41
C2012,Varun Kamath,29,Tamil Nadu,Kalaburagi,Kalaburagi,None
C2013,Aditya Shetty,22,Karnataka,Shivamogga,Shivamogga,Gang_45
C2014,Vikas Rai,33,Karnataka,Belagavi,Belagavi,None
C2015,Aditya Acharya,46,Karnataka,Kodagu,Kodagu,Gang_24
C2016,Manoj Noronha,41,Andhra Pradesh,Raichur,Raichur,Gang_1
C2017,Anand Pai,51,Karnataka,Bidar,Bidar,None
C2018,Sharath Kudva,54,Karnataka,Koppal,Koppal,None
C2019,Sachin Noronha,38,Karnataka,Koppal,Koppal,None
C2020,Abhishek Pai,26,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2021,Manoj Shetty,57,Karnataka,Dharwad,Dharwad,Gang_2
C2022,Bharath Kumar,27,Karnataka,Bidar,Bidar,Gang_20
C2023,Rajesh Lobo,43,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2024,Aravind Mendonca,23,Karnataka,Tumakuru,Tumakuru,Gang_47
C2025,Ramesh Kumar,49,Karnataka,Dharwad,Dharwad,Gang_18
C2026,Chandan Moily,28,Karnataka,Ballari,Ballari,None
C2027,Prakash Pai,57,Karnataka,Bengaluru Rural,Bengaluru Rural,Gang_39
C2028,Anil Pai,29,Karnataka,Bidar,Bidar,None
C2029,Sharath Fernandes,57,Karnataka,Dharwad,Dharwad,Gang_29
C2030,Santosh Moily,51,Karnataka,Mysuru,Mysuru,Gang_30
C2031,Harish Fernandes,38,Karnataka,Shivamogga,Shivamogga,None
C2032,Mithun Acharya,60,Karnataka,Ballari,Ballari,Gang_19
C2033,Rohit Naik,39,Karnataka,Belagavi,Belagavi,None
C2034,Mukesh Poojary,58,Karnataka,Raichur,Raichur,None
C2035,Ashok Pai,60,Andhra Pradesh,Bidar,Bidar,None
C2036,Bharath Pai,35,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_47
C2037,Arun Pandit,42,Tamil Nadu,Hassan,Hassan,None
C2038,Harsha Patil,60,Karnataka,Koppal,Koppal,Gang_14
C2039,Nandakumar Kulkarni,42,Karnataka,Ballari,Ballari,None
C2040,Rakesh Sharma,50,Tamil Nadu,Bengaluru Urban,Bengaluru Urban,Gang_3
C2041,Naveen Shet,42,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2042,Anil Poojary,58,Karnataka,Belagavi,Belagavi,None
C2043,Pranav Bairy,38,Karnataka,Koppal,Koppal,None
C2044,Bhaskar Alva,56,Karnataka,Ballari,Ballari,None
C2045,Yash Acharya,20,Tamil Nadu,Belagavi,Belagavi,None
C2046,Umesh Adiga,33,Karnataka,Hassan,Hassan,None
C2047,Raghav Murthy,55,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2048,Gopal Adiga,24,Karnataka,Hassan,Hassan,None
C2049,Ramesh Shanbhag,32,Karnataka,Koppal,Koppal,Gang_21
C2050,Chandan Shet,35,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2051,Santosh Pai,32,Karnataka,Belagavi,Belagavi,Gang_28
C2052,Lohith Kunder,49,Andhra Pradesh,Belagavi,Belagavi,Gang_2
C2053,Anoop Pandit,55,Karnataka,Kalaburagi,Kalaburagi,None
C2054,Nagaraj Lobo,33,Karnataka,Vijayapura,Vijayapura,None
C2055,Shankar Pujari,26,Karnataka,Vijayapura,Vijayapura,Gang_50
C2056,Madan Bangera,58,Karnataka,Tumakuru,Tumakuru,Gang_46
C2057,Prakash Nayak,40,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2058,Sandeep Kumar,23,Karnataka,Belagavi,Belagavi,None
C2059,Ashok Sharma,39,Telangana,Dharwad,Dharwad,None
C2060,Rakesh Moily,37,Karnataka,Tumakuru,Tumakuru,None
C2061,Harish Shanbhag,48,Karnataka,Dharwad,Dharwad,None
C2062,Jagannath Bangera,35,Karnataka,Hassan,Hassan,None
C2063,Santosh Rao,34,Andhra Pradesh,Bidar,Bidar,Gang_43
C2064,Sunil Pinto,43,Karnataka,Bidar,Bidar,None
C2065,Chethan Fernandes,51,Karnataka,Ballari,Ballari,None
C2066,Chirag Kotian,52,Karnataka,Belagavi,Belagavi,None
C2067,Manjunath Shettigar,33,Karnataka,Vijayapura,Vijayapura,Gang_41
C2068,Vinod Kumar,47,Karnataka,Vijayapura,Vijayapura,None
C2069,Deepak Kumar,34,Karnataka,Koppal,Koppal,Gang_9
C2070,Jagannath Moily,30,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2071,Akhil Udupa,22,Karnataka,Kalaburagi,Kalaburagi,None
C2072,Mohan Joshi,48,Karnataka,Bidar,Bidar,None
C2073,Harish Bairy,21,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2074,Bhaskar Nayak,26,Karnataka,Dharwad,Dharwad,None
C2075,Dinesh Kamath,58,Karnataka,Vijayapura,Vijayapura,None
C2076,Kiran Pandit,21,Karnataka,Bidar,Bidar,None
C2077,Raghav Fernandes,50,Karnataka,Tumakuru,Tumakuru,None
C2078,Mahesh Joshi,37,Karnataka,Dharwad,Dharwad,Gang_49
C2079,Shivakumar Rai,44,Andhra Pradesh,Ballari,Ballari,None
C2080,Bharath Desai,35,Karnataka,Mysuru,Mysuru,None
C2081,Mukesh Naik,31,Karnataka,Hassan,Hassan,None
C2082,Anoop Rao,58,Karnataka,Tumakuru,Tumakuru,None
C2083,Shashank Hegde,34,Karnataka,Belagavi,Belagavi,None
C2084,Bharath Bollineni,43,Karnataka,Ballari,Ballari,None
C2085,Hemant Rao,45,Karnataka,Mysuru,Mysuru,None
C2086,Gautham Fernandes,57,Karnataka,Bidar,Bidar,None
C2087,Sachin Pujari,27,Andhra Pradesh,Bengaluru Rural,Bengaluru Rural,None
C2088,Tejas Reddy,20,Telangana,Koppal,Koppal,Gang_38
C2089,Ravi Bhat,27,Karnataka,Dharwad,Dharwad,Gang_11
C2090,Srinivas Bhat,38,Karnataka,Koppal,Koppal,Gang_28
C2091,Vijay Pandit,43,Karnataka,Bidar,Bidar,Gang_27
C2092,Lokesh Pandit,38,Karnataka,Kodagu,Kodagu,None
C2093,Chandan Shettigar,49,Karnataka,Shivamogga,Shivamogga,Gang_39
C2094,Dinesh Poojary,35,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2095,Anil Noronha,38,Karnataka,Ballari,Ballari,None
C2096,Ajay Verma,51,Karnataka,Belagavi,Belagavi,None
C2097,Gautham Pandit,20,Kerala,Koppal,Koppal,None
C2098,Ashok Kudva,48,Karnataka,Shivamogga,Shivamogga,Gang_15
C2099,Srinivas Verma,31,Tamil Nadu,Bengaluru Rural,Bengaluru Rural,Gang_42
C2100,Anil Nayak,44,Karnataka,Tumakuru,Tumakuru,None
C2101,Manoj Devadiga,21,Karnataka,Shivamogga,Shivamogga,None
C2102,Shankar D'Souza,49,Karnataka,Belagavi,Belagavi,None
C2103,Nagaraj Pujari,26,Telangana,Hassan,Hassan,None
C2104,Vikas Udupa,27,Karnataka,Tumakuru,Tumakuru,Gang_44
C2105,Manoj Bangera,42,Karnataka,Raichur,Raichur,Gang_43
C2106,Pranav Bollineni,49,Tamil Nadu,Bengaluru Urban,Bengaluru Urban,Gang_24
C2107,Tejas Pinto,54,Telangana,Kodagu,Kodagu,None
C2108,Yash Pandit,22,Karnataka,Belagavi,Belagavi,None
C2109,Tarun Pujari,54,Telangana,Dharwad,Dharwad,None
C2110,Aravind Kotian,52,Karnataka,Kodagu,Kodagu,None
C2111,Pradeep Noronha,53,Karnataka,Tumakuru,Tumakuru,None
C2112,Anand Desai,26,Karnataka,Belagavi,Belagavi,None
C2113,Sandeep Kotian,29,Karnataka,Raichur,Raichur,None
C2114,Rohit Kulkarni,47,Karnataka,Kodagu,Kodagu,None
C2115,Mukesh Alva,22,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2116,Prakash Acharya,36,Karnataka,Shivamogga,Shivamogga,Gang_32
C2117,Deepak Kunder,53,Karnataka,Dharwad,Dharwad,None
C2118,Krishna Desai,20,Karnataka,Raichur,Raichur,None
C2119,Shashank Pinto,30,Karnataka,Belagavi,Belagavi,None
C2120,Aravind Alva,47,Karnataka,Kalaburagi,Kalaburagi,None
C2121,Yogesh Udupa,57,Andhra Pradesh,Bengaluru Rural,Bengaluru Rural,None
C2122,Chandan Reddy,26,Andhra Pradesh,Kalaburagi,Kalaburagi,None
C2123,Naveen Pandit,41,Kerala,Koppal,Koppal,Gang_25
C2124,Devraj Karkera,29,Karnataka,Koppal,Koppal,None
C2125,Manoj Ramesh,49,Karnataka,Tumakuru,Tumakuru,None
C2126,Deepak Udupa,36,Karnataka,Shivamogga,Shivamogga,None
C2127,Rajesh Kamath,55,Karnataka,Hassan,Hassan,None
C2128,Vikas Hegde,39,Karnataka,Kodagu,Kodagu,None
C2129,Mohan Verma,48,Telangana,Bengaluru Rural,Bengaluru Rural,None
C2130,Amith Hegde,45,Karnataka,Dharwad,Dharwad,None
C2131,Venkatesh Pandit,39,Karnataka,Belagavi,Belagavi,Gang_6
C2132,Manoj Patil,41,Karnataka,Dharwad,Dharwad,None
C2133,Tarun Alva,40,Karnataka,Mysuru,Mysuru,None
C2134,Ganesh Kunder,33,Karnataka,Hassan,Hassan,None
C2135,Mithun Rai,23,Maharashtra,Hassan,Hassan,Gang_37
C2136,Vijay Reddy,24,Kerala,Bengaluru Rural,Bengaluru Rural,None
C2137,Santosh Noronha,49,Karnataka,Hassan,Hassan,None
C2138,Harish Shetty,21,Karnataka,Raichur,Raichur,None
C2139,Madan Hegde,51,Karnataka,Raichur,Raichur,Gang_1
C2140,Nithin Noronha,40,Karnataka,Kalaburagi,Kalaburagi,None
C2141,Nikhil Pinto,53,Karnataka,Kalaburagi,Kalaburagi,None
C2142,Sandeep Moily,39,Karnataka,Mysuru,Mysuru,None
C2143,Amith Bangera,38,Karnataka,Bidar,Bidar,None
C2144,Ajay Kumar,41,Karnataka,Hassan,Hassan,Gang_47
C2145,Madan Devadiga,34,Kerala,Dharwad,Dharwad,None
C2146,Venkatesh Kunder,38,Karnataka,Koppal,Koppal,None
C2147,Dinesh Salian,50,Telangana,Tumakuru,Tumakuru,None
C2148,Nikhil Rai,54,Karnataka,Mysuru,Mysuru,None
C2149,Vikas Lobo,38,Karnataka,Ballari,Ballari,None
C2150,Akhil Suvarna,43,Karnataka,Raichur,Raichur,Gang_50
C2151,Jagadish D'Souza,20,Telangana,Vijayapura,Vijayapura,None
C2152,Abhishek Alva,50,Karnataka,Dharwad,Dharwad,None
C2153,Sharath Poojary,47,Karnataka,Mysuru,Mysuru,Gang_11
C2154,Sunil Bollineni,46,Karnataka,Dharwad,Dharwad,None
C2155,Arun Kulkarni,43,Karnataka,Hassan,Hassan,None
C2156,Yogesh Ramesh,20,Karnataka,Bidar,Bidar,Gang_47
C2157,Aditya Noronha,35,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2158,Hemant Shetty,23,Karnataka,Kalaburagi,Kalaburagi,Gang_17
C2159,Vijay Sharma,43,Karnataka,Ballari,Ballari,Gang_14
C2160,Akhil Pinto,24,Andhra Pradesh,Raichur,Raichur,Gang_21
C2161,Mohan Pai,36,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2162,Manoj Murthy,40,Karnataka,Kodagu,Kodagu,None
C2163,Shivakumar Alva,60,Karnataka,Bengaluru Urban,Bengaluru Urban,None
C2164,Suresh Gowda,26,Karnataka,Tumakuru,Tumakuru,None
C2165,Pranav Desai,58,Karnataka,Tumakuru,Tumakuru,None
C2166,Arun Acharya,33,Karnataka,Ballari,Ballari,Gang_45
C2167,Hemant Kudva,28,Karnataka,Shivamogga,Shivamogga,None
C2168,Mithun Naik,48,Kerala,Koppal,Koppal,None
C2169,Deepak Acharya,42,Karnataka,Kodagu,Kodagu,None
C2170,Ashok Bollineni,46,Telangana,Mysuru,Mysuru,None
C2171,Sachin Reddy,24,Karnataka,Koppal,Koppal,None
C2172,Varun Kunder,29,Karnataka,Koppal,Koppal,None
C2173,Gopal Pujari,43,Karnataka,Shivamogga,Shivamogga,None
C2174,Anand Kotian,37,Kerala,Kodagu,Kodagu,None
C2175,Prakash Poojary,39,Karnataka,Mysuru,Mysuru,None
C2176,Devraj Murthy,30,Karnataka,Raichur,Raichur,None
C2177,Sharath Murthy,56,Karnataka,Dharwad,Dharwad,None
C2178,Mithun Kotian,58,Kerala,Belagavi,Belagavi,Gang_35
C2179,Krishna Noronha,44,Karnataka,Raichur,Raichur,None
C2180,Anil Kunder,38,Andhra Pradesh,Bengaluru Urban,Bengaluru Urban,Gang_46
C2181,Nandakumar Lobo,40,Karnataka,Mysuru,Mysuru,Gang_29
C2182,Tarun Shetty,27,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_40
C2183,Santosh Acharya,25,Karnataka,Mysuru,Mysuru,None
C2184,Bharath Rai,43,Karnataka,Kodagu,Kodagu,None
C2185,Deepak Devadiga,31,Karnataka,Vijayapura,Vijayapura,Gang_8
C2186,Aditya D'Souza,26,Karnataka,Ballari,Ballari,None
C2187,Karthik Kudva,55,Karnataka,Tumakuru,Tumakuru,None
C2188,Krishna Bhat,46,Karnataka,Belagavi,Belagavi,None
C2189,Umesh Nayak,23,Karnataka,Raichur,Raichur,None
C2190,Amith Bollineni,34,Karnataka,Bidar,Bidar,None
C2191,Girish Suvarna,39,Karnataka,Bengaluru Urban,Bengaluru Urban,Gang_40
C2192,Chandan Fernandes,48,Karnataka,Vijayapura,Vijayapura,None
C2193,Krishna Kunder,51,Karnataka,Ballari,Ballari,Gang_15
C2194,Vikas Acharya,20,Karnataka,Belagavi,Belagavi,None
C2195,Nandakumar Patil,59,Maharashtra,Bidar,Bidar,None
C2196,Sharath Nayak,58,Andhra Pradesh,Kalaburagi,Kalaburagi,Gang_8
C2197,Venkatesh Nayak,58,Maharashtra,Dharwad,Dharwad,None
C2198,Vijay Devadiga,44,Karnataka,Mysuru,Mysuru,None
C2199,Amith Suvarna,37,Karnataka,Tumakuru,Tumakuru,Gang_4
C2200,Vikas D'Souza,31,Karnataka,Hassan,Hassan,None
C2201,Mithun Lobo,45,Karnataka,Vijayapura,Vijayapura,Gang_29
C2202,Kishore D'Souza,43,Karnataka,Kalaburagi,Kalaburagi,None
C2203,Chandan Rao,40,Karnataka,Raichur,Raichur,None
C2204,Darshan Noronha,24,Karnataka,Tumakuru,Tumakuru,Gang_17
C2205,Amith Adiga,27,Karnataka,Ballari,Ballari,None
C2206,Varun Udupa,33,Karnataka,Raichur,Raichur,None
C2207,Chethan Murthy,51,Andhra Pradesh,Kalaburagi,Kalaburagi,None
C2208,Shankar Fernandes,48,Karnataka,Koppal,Koppal,None
C2209,Dinesh Udupa,53,Karnataka,Bengaluru Rural,Bengaluru Rural,None
C2210,Nithin Shetty,56,Karnataka,Dharwad,Dharwad,Gang_15
C2211,Aravind Reddy,37,Karnataka,Raichur,Raichur,Gang_24
C2212,Vinod Sharma,52,Karnataka,Ballari,Ballari,Gang_10
C2213,Lohith Shanbhag,56,Karnataka,Kalaburagi,Kalaburagi,None
C2214,Yash Hegde,34,Karnataka,Ballari,Ballari,Gang_37
C2215,Pavan Verma,22,Karnataka,Mysuru,Mysuru,Gang_30
C2216,Anand Joshi,37,Karnataka,Koppal,Koppal,None
C2217,Pranav Kotian,35,Karnataka,Kodagu,Kodagu,Gang_1
C2218,Prakash Kulkarni,50,Karnataka,Tumakuru,Tumakuru,None
C2219,Jagannath Shekar,31,Karnataka,Koppal,Koppal,Gang_17
C2220,Vinod Ramesh,55,Karnataka,Belagavi,Belagavi,Gang_29
C2221,Shivakumar Desai,29,Karnataka,Vijayapura,Vijayapura,Gang_17
C2222,Sunil Naik,45,Karnataka,Kodagu,Kodagu,Gang_27
C2223,Rohit Desai,55,Karnataka,Raichur,Raichur,None
