crime_id,criminal_id,criminal_name,gang_id,district,city,police_station,crime_type,latitude,longitude,date,severity,status
CR003659,C0301,Akhil Verma,,Gadag,Gadag,Gadag Traffic PS,Domestic Violence,15.346637,75.796025,2024-08-25,low,closed
CR003660,C0302,Karthik Devadiga,,Shivamogga,Sagara,Sagara PS,Burglary,13.922378,75.757304,2023-07-19,medium,open
CR003661,C0302,Karthik Devadiga,,Udupi,Kundapura,Gangolli PS,Cybercrime,13.274661,74.893132,2024-12-01,low,investigating
CR003662,C0302,Karthik Devadiga,,Haveri,Savanur,Savanur Rural PS,Kidnapping,14.924298,75.310305,2023-06-09,low,investigating
CR003663,C0302,Karthik Devadiga,,Udupi,Kundapura,Gangolli PS,Mobile Theft,13.306488,74.572166,2023-12-06,low,closed
CR003664,C0302,Karthik Devadiga,,Mangaluru,Ullal,Konaje PS,Vehicle Theft,12.702821,74.813559,2024-08-25,medium,closed
CR003665,C0302,Karthik Devadiga,,Mysuru,Nanjangud,Nanjangud Traffic PS,Vehicle Theft,12.392392,76.502299,2023-08-06,low,closed
CR003666,C0302,Karthik Devadiga,,Chikkaballapura,Chikkaballapura,Chikkaballapura PS,Land Dispute,13.606782,77.482769,2024-01-26,medium,closed
CR003667,C0302,Karthik Devadiga,,Belagavi,Chikodi,Chikodi Rural PS,Theft,15.820235,74.776478,2024-05-04,high,open
CR003668,C0302,Karthik Devadiga,,Udupi,Karkala,Karkala PS,Assault,13.429855,74.935073,2024-06-03,low,investigating
CR003669,C0302,Karthik Devadiga,,Udupi,Kundapura,Byndoor PS,Assault,13.209401,74.741799,2023-01-01,medium,investigating
CR003670,C0303,Darshan Gowda,,Mysuru,Nanjangud,Nanjangud Rural PS,Vehicle Theft,12.58027,76.733471,2023-03-16,high,open
CR003671,C0303,Darshan Gowda,,Davangere,Davangere City,Davangere PS,Assault,14.600241,75.862917,2023-05-11,medium,investigating
CR003672,C0303,Darshan Gowda,,Davangere,Harihar,Harihar Town PS,Fraud,14.432785,76.051963,2024-05-03,low,closed
CR003673,C0303,Darshan Gowda,,Haveri,Haveri,Haveri Traffic PS,Assault,14.87204,75.468903,2023-12-02,medium,investigating
CR003674,C0303,Darshan Gowda,,Belagavi,Chikodi,Chikodi Rural PS,Kidnapping,15.935347,74.509501,2023-02-09,low,investigating
CR003675,C0303,Darshan Gowda,,Shivamogga,Bhadravati,Old Town PS,Vehicle Theft,13.632667,75.792899,2023-12-17,low,closed
CR003676,C0303,Darshan Gowda,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru PS,Land Dispute,13.545758,75.758642,2023-12-26,high,investigating
CR003677,C0303,Darshan Gowda,,Mangaluru,Mangaluru,Pandeshwar PS,Burglary,12.891809,74.954921,2023-06-13,medium,investigating
CR003678,C0303,Darshan Gowda,,Bengaluru Urban,Koramangala,Koramangala PS,Domestic Violence,12.838379,77.30383,2023-06-01,low,closed
CR003679,C0303,Darshan Gowda,,Ballari,Hospet,Hospet Town PS,Drug Offense,15.355386,77.045346,2024-08-14,medium,open
CR003680,C0303,Darshan Gowda,,Davangere,Harihar,Harihar Town PS,Vehicle Theft,14.601747,76.175678,2023-05-09,medium,investigating
CR003681,C0303,Darshan Gowda,,Bidar,Bidar City,Bidar City Traffic PS,Robbery,18.126119,77.233969,2024-01-09,low,closed
CR003682,C0303,Darshan Gowda,,Tumakuru,Tumakuru City,Tumakuru City Traffic PS,Kidnapping,13.192996,76.924104,2024-10-30,high,closed
CR003683,C0303,Darshan Gowda,,Mandya,Mandya,Mandya Traffic PS,Robbery,12.547833,76.751786,2024-09-22,low,investigating
CR003684,C0304,Madan Shekar,,Bengaluru Urban,Whitefield,Kadugodi PS,Theft,13.0977,77.425642,2024-07-13,low,open
CR003685,C0304,Madan Shekar,,Yadgir,Shahapur,Shahapur PS,Domestic Violence,16.941527,77.067311,2023-03-29,low,investigating
CR003686,C0304,Madan Shekar,,Shivamogga,Bhadravati,Old Town PS,Cybercrime,14.114146,75.542533,2023-04-04,low,closed
CR003687,C0304,Madan Shekar,,Davangere,Harihar,Harihar Town PS,Cybercrime,14.693213,75.908136,2023-11-13,high,open
CR003688,C0304,Madan Shekar,,Kodagu,Virajpet,Virajpet Town PS,Vehicle Theft,12.042692,75.862002,2024-10-04,low,investigating
CR003689,C0305,Jagannath Mallya,,Vijayapura,Indi,Indi Rural PS,Cybercrime,16.965669,75.688843,2024-03-29,low,closed
CR003690,C0305,Jagannath Mallya,,Belagavi,Belagavi City,Belagavi PS,Domestic Violence,16.061844,74.604267,2024-05-03,high,open
CR003691,C0305,Jagannath Mallya,,Ballari,Ballari City,Ballari PS,Murder,15.225968,76.898282,2024-11-04,low,open
CR003692,C0305,Jagannath Mallya,,Gadag,Ron,Ron Rural PS,Vehicle Theft,15.240948,75.669911,2023-10-04,medium,investigating
CR003693,C0305,Jagannath Mallya,,Davangere,Davangere City,Davangere PS,Drug Offense,14.216826,75.732035,2024-04-25,medium,investigating
CR003694,C0306,Harsha Karkera,Gang_2,Raichur,Manvi,Manvi Rural PS,Mobile Theft,15.91744,77.467883,2023-07-25,low,open
CR003695,C0306,Harsha Karkera,Gang_2,Haveri,Haveri,Haveri PS,Cybercrime,14.859527,75.482424,2024-01-21,low,investigating
CR003696,C0306,Harsha Karkera,Gang_2,Shivamogga,Bhadravati,Old Town PS,Burglary,14.187881,75.78821,2024-11-25,low,closed
CR003697,C0306,Harsha Karkera,Gang_2,Bengaluru Urban,Whitefield,Whitefield PS,Robbery,13.267057,77.475939,2024-09-04,low,investigating
CR003698,C0306,Harsha Karkera,Gang_2,Davangere,Harihar,Harihar Town PS,Assault,14.290042,75.897562,2024-10-12,low,investigating
CR003699,C0306,Harsha Karkera,Gang_2,Chitradurga,Chitradurga,Chitradurga Traffic PS,Vehicle Theft,14.262704,76.367214,2024-01-30,low,open
CR003700,C0306,Harsha Karkera,Gang_2,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru PS,Murder,13.229463,75.762744,2024-02-14,low,investigating
CR003701,C0306,Harsha Karkera,Gang_2,Ballari,Hospet,Hospet Town PS,Cybercrime,15.141055,76.925654,2024-04-24,low,investigating
CR003702,C0306,Harsha Karkera,Gang_2,Chikkaballapura,Sidlaghatta,Sidlaghatta PS,Chain Snatching,13.611604,77.959804,2023-09-13,low,investigating
CR003703,C0307,Shivakumar Karkera,,Bengaluru Rural,Nelamangala,Soladevanahalli PS,Drug Offense,13.377284,77.558741,2024-05-20,low,investigating
CR003704,C0307,Shivakumar Karkera,,Kodagu,Virajpet,Virajpet PS,Assault,12.390951,75.56401,2023-10-23,high,investigating
CR003705,C0307,Shivakumar Karkera,,Kodagu,Somwarpet,Somwarpet PS,Kidnapping,12.433401,75.717921,2024-01-30,low,open
CR003706,C0307,Shivakumar Karkera,,Raichur,Sindhanur,Sindhanur Rural PS,Land Dispute,15.99139,77.527546,2023-10-26,high,investigating
CR003707,C0307,Shivakumar Karkera,,Haveri,Ranebennur,Ranebennur PS,Vehicle Theft,15.019456,75.469339,2023-02-22,medium,closed
CR003708,C0307,Shivakumar Karkera,,Chitradurga,Chitradurga,Chitradurga PS,Chain Snatching,14.417902,76.448221,2024-06-16,medium,investigating
CR003709,C0307,Shivakumar Karkera,,Kolar,Bangarapet,Bangarapet Town PS,Burglary,13.381671,77.876064,2024-09-13,low,open
CR003710,C0307,Shivakumar Karkera,,Ramanagara,Ramanagara,Ramanagara Town PS,Drug Offense,12.588619,77.13128,2023-08-08,high,closed
CR003711,C0307,Shivakumar Karkera,,Uttara Kannada,Bhatkal,Bhatkal Town PS,Kidnapping,14.66273,74.884301,2024-02-22,low,open
CR003712,C0307,Shivakumar Karkera,,Bengaluru Rural,Nelamangala,Soladevanahalli PS,Vehicle Theft,13.204547,77.174456,2024-01-02,high,investigating
CR003713,C0308,Aravind Udupa,,Kodagu,Virajpet,Virajpet Rural PS,Cybercrime,12.484618,75.734657,2023-04-10,low,open
CR003714,C0308,Aravind Udupa,,Mandya,Mandya,Mandya Town PS,Domestic Violence,12.287264,76.887625,2024-09-19,low,closed
CR003715,C0308,Aravind Udupa,,Chikkaballapura,Chikkaballapura,Chikkaballapura PS,Burglary,13.281846,77.90927,2023-02-07,medium,open
CR003716,C0308,Aravind Udupa,,Bengaluru Urban,Yelahanka,Attur PS,Mobile Theft,12.838712,77.780683,2023-09-13,low,open
CR003717,C0308,Aravind Udupa,,Yadgir,Gurmitkal,Gurmitkal Rural PS,Chain Snatching,16.727222,77.123199,2023-10-16,low,investigating
CR003718,C0308,Aravind Udupa,,Chitradurga,Hosadurga,Hosadurga PS,Vehicle Theft,14.420654,76.472376,2023-07-25,medium,closed
CR003719,C0308,Aravind Udupa,,Hubballi-Dharwad,Dharwad,Dharwad Traffic PS,Vehicle Theft,15.220402,75.156882,2023-09-07,high,open
CR003720,C0309,Anand Alva,Gang_33,Yadgir,Shahapur,Shahapur PS,Drug Offense,16.838521,77.407834,2024-05-17,low,closed
CR003721,C0309,Anand Alva,Gang_33,Koppal,Koppal City,Koppal PS,Domestic Violence,15.180434,75.946519,2024-06-05,low,open
CR003722,C0309,Anand Alva,Gang_33,Chamarajanagar,Chamarajanagar,Chamarajanagar Traffic PS,Drug Offense,11.859478,76.954094,2024-02-27,medium,open
CR003723,C0309,Anand Alva,Gang_33,Chikkamagaluru,Tarikere,Tarikere Rural PS,Land Dispute,13.03968,75.915833,2024-11-11,low,closed
CR003724,C0309,Anand Alva,Gang_33,Dakshina Kannada,Puttur,Puttur PS,Burglary,12.625029,75.002913,2024-09-25,low,investigating
CR003725,C0309,Anand Alva,Gang_33,Tumakuru,Tiptur,Tiptur PS,Cybercrime,13.178594,76.859771,2023-11-10,low,investigating
CR003726,C0309,Anand Alva,Gang_33,Mandya,Srirangapatna,Srirangapatna Rural PS,Assault,12.730246,76.684522,2024-08-10,high,closed
CR003727,C0309,Anand Alva,Gang_33,Mysuru,Hunsur,Hunsur Rural PS,Cybercrime,12.325505,76.777243,2023-07-10,high,investigating
CR003728,C0309,Anand Alva,Gang_33,Bengaluru Urban,Whitefield,Whitefield PS,Chain Snatching,12.920252,77.343703,2023-08-26,high,open
CR003729,C0309,Anand Alva,Gang_33,Davangere,Harihar,Harihar Rural PS,Robbery,14.177323,75.800684,2023-12-25,high,open
CR003730,C0310,Pranav Bhat,Gang_28,Kalaburagi,Jewargi,Jewargi Rural PS,Domestic Violence,17.204849,76.674538,2023-01-16,low,investigating
CR003731,C0310,Pranav Bhat,Gang_28,Kolar,Kolar,Kolar PS,Assault,13.235338,78.044836,2024-08-26,low,investigating
CR003732,C0310,Pranav Bhat,Gang_28,Shivamogga,Shivamogga City,Vinobanagar PS,Theft,13.99104,75.470456,2023-12-18,low,open
CR003733,C0310,Pranav Bhat,Gang_28,Uttara Kannada,Bhatkal,Bhatkal Rural PS,Land Dispute,14.964125,74.662645,2023-08-06,low,investigating
CR003734,C0310,Pranav Bhat,Gang_28,Ballari,Ballari City,Ballari PS,Fraud,14.908274,76.927808,2023-10-17,medium,closed
CR003735,C0310,Pranav Bhat,Gang_28,Ballari,Hospet,Hospet Rural PS,Kidnapping,15.140965,76.647673,2024-11-27,low,closed
CR003736,C0310,Pranav Bhat,Gang_28,Uttara Kannada,Karwar,Karwar Town PS,Theft,15.022183,74.763737,2024-08-05,low,investigating
CR003737,C0310,Pranav Bhat,Gang_28,Ballari,Ballari City,Cowl Bazaar PS,Assault,15.222946,76.646122,2024-09-01,medium,open
CR003738,C0310,Pranav Bhat,Gang_28,Mangaluru,Surathkal,Mulki PS,Robbery,12.755934,74.627216,2023-08-04,low,investigating
CR003739,C0311,Mithun Reddy,Gang_18,Chitradurga,Hiriyur,Hiriyur Rural PS,Chain Snatching,14.31228,76.487161,2024-03-29,medium,investigating
CR003740,C0311,Mithun Reddy,Gang_18,Haveri,Savanur,Savanur Rural PS,Theft,14.753154,75.170492,2024-03-03,low,closed
CR003741,C0311,Mithun Reddy,Gang_18,Kalaburagi,Kalaburagi City,Brahmapur PS,Vehicle Theft,17.112472,76.95321,2023-10-15,low,closed
CR003742,C0311,Mithun Reddy,Gang_18,Chikkamagaluru,Kadur,Kadur Town PS,Assault,13.499417,75.931411,2024-07-29,medium,closed
CR003743,C0311,Mithun Reddy,Gang_18,Hassan,Hassan City,Hassan City Traffic PS,Land Dispute,13.20109,76.310758,2024-08-02,medium,open
CR003744,C0311,Mithun Reddy,Gang_18,Chamarajanagar,Kollegal,Kollegal Town PS,Land Dispute,11.936857,77.008267,2023-06-14,low,investigating
CR003745,C0311,Mithun Reddy,Gang_18,Shivamogga,Bhadravati,Bhadravati PS,Assault,13.78785,75.49952,2024-04-11,high,investigating
CR003746,C0311,Mithun Reddy,Gang_18,Kalaburagi,Jewargi,Jewargi PS,Robbery,17.47579,77.020688,2024-07-19,low,investigating
CR003747,C0311,Mithun Reddy,Gang_18,Chikkamagaluru,Tarikere,Tarikere PS,Robbery,13.405753,75.630454,2023-05-01,low,closed
CR003748,C0311,Mithun Reddy,Gang_18,Gadag,Ron,Ron PS,Cybercrime,15.27211,75.354389,2023-02-19,high,open
CR003749,C0311,Mithun Reddy,Gang_18,Ballari,Sandur,Sandur Rural PS,Land Dispute,15.294828,77.031573,2023-09-03,medium,investigating
CR003750,C0311,Mithun Reddy,Gang_18,Chamarajanagar,Chamarajanagar,Chamarajanagar Town PS,Robbery,11.669429,76.95095,2023-11-19,low,open
CR003751,C0312,Bhaskar Lobo,,Mandya,Maddur,Maddur Town PS,Fraud,12.324944,77.062139,2024-10-17,high,closed
CR003752,C0312,Bhaskar Lobo,,Belagavi,Chikodi,Chikodi PS,Vehicle Theft,16.123446,74.60255,2023-03-14,low,closed
CR003753,C0312,Bhaskar Lobo,,Yadgir,Gurmitkal,Gurmitkal Town PS,Assault,16.715996,77.119914,2023-01-29,low,closed
CR003754,C0312,Bhaskar Lobo,,Bidar,Bidar City,Bidar PS,Theft,18.110415,77.800405,2023-06-03,low,closed
CR003755,C0312,Bhaskar Lobo,,Raichur,Sindhanur,Sindhanur PS,Fraud,16.25473,77.2308,2024-08-31,low,open
CR003756,C0312,Bhaskar Lobo,,Yadgir,Shahapur,Shahapur PS,Burglary,16.863598,77.283185,2023-12-06,high,investigating
CR003757,C0313,Nagaraj Mendonca,Gang_21,Kolar,Malur,Malur Rural PS,Fraud,12.883688,78.267715,2023-08-04,medium,investigating
CR003758,C0313,Nagaraj Mendonca,Gang_21,Raichur,Raichur City,Raichur City Traffic PS,Assault,16.360619,77.574876,2024-05-29,low,open
CR003759,C0313,Nagaraj Mendonca,Gang_21,Chikkamagaluru,Kadur,Kadur Town PS,Kidnapping,13.127973,75.600988,2023-05-07,high,closed
CR003760,C0313,Nagaraj Mendonca,Gang_21,Mangaluru,Ullal,Kotekar PS,Robbery,13.130939,75.103143,2024-07-06,low,investigating
CR003761,C0313,Nagaraj Mendonca,Gang_21,Chitradurga,Hiriyur,Hiriyur Rural PS,Murder,14.505836,76.251092,2024-01-28,medium,open
CR003762,C0314,Arun Mendonca,,Chikkamagaluru,Chikkamagaluru City,Chikkamagaluru City Traffic PS,Drug Offense,13.305175,76.029943,2024-07-05,low,investigating
CR003763,C0314,Arun Mendonca,,Davangere,Harihar,Harihar PS,Mobile Theft,14.370906,75.701733,2023-07-20,low,open
CR003764,C0314,Arun Mendonca,,Kolar,Malur,Malur Rural PS,Land Dispute,12.83631,78.330568,2024-04-17,low,open
CR003765,C0314,Arun Mendonca,,Shivamogga,Bhadravati,Paper Town PS,Fraud,14.129773,75.799002,2023-06-25,medium,open
CR003766,C0314,Arun Mendonca,,Raichur,Manvi,Manvi Town PS,Fraud,16.438742,77.622037,2023-07-08,low,open
CR003767,C0314,Arun Mendonca,,Kodagu,Virajpet,Virajpet PS,Mobile Theft,12.333699,75.62421,2023-02-19,high,investigating
CR003768,C0314,Arun Mendonca,,Bidar,Basavakalyan,Basavakalyan PS,Cybercrime,18.03379,77.581235,2024-06-07,medium,investigating
CR003769,C0314,Arun Mendonca,,Belagavi,Belagavi City,Tilakwadi PS,Robbery,15.987709,74.333578,2024-11-09,medium,investigating
CR003770,C0314,Arun Mendonca,,Kolar,Kolar,Kolar Traffic PS,Assault,13.239395,78.045985,2024-06-20,low,open
CR003771,C0314,Arun Mendonca,,Raichur,Sindhanur,Sindhanur Rural PS,Mobile Theft,16.390462,77.531849,2023-10-22,low,investigating
CR003772,C0314,Arun Mendonca,,Chitradurga,Chitradurga,Chitradurga PS,Vehicle Theft,14.369407,76.456861,2023-03-18,medium,investigating
CR003773,C0314,Arun Mendonca,,Hubballi-Dharwad,Hubballi,Keshwapur PS,Murder,15.146734,75.345791,2023-05-09,low,closed
CR003774,C0314,Arun Mendonca,,Bengaluru Urban,Koramangala,HSR Layout PS,Mobile Theft,12.839506,77.827106,2024-01-13,low,investigating
CR003775,C0314,Arun Mendonca,,Chikkamagaluru,Kadur,Kadur PS,Murder,13.06231,76.024013,2023-03-06,low,investigating
CR003776,C0314,Arun Mendonca,,Tumakuru,Madhugiri,Madhugiri Town PS,Robbery,13.252836,77.017347,2023-01-28,low,investigating
CR003777,C0314,Arun Mendonca,,Mandya,Srirangapatna,Srirangapatna PS,Assault,12.276863,77.190327,2024-11-29,medium,open
CR003778,C0314,Arun Mendonca,,Raichur,Sindhanur,Sindhanur Rural PS,Land Dispute,16.014009,77.635098,2023-12-28,high,open
CR003779,C0315,Ranjith Gowda,,Yadgir,Shahapur,Shahapur Rural PS,Robbery,16.789034,77.252924,2023-05-10,low,open
CR003780,C0315,Ranjith Gowda,,Shivamogga,Sagara,Anandapura PS,Domestic Violence,13.953785,75.829538,2023-03-08,low,investigating
CR003781,C0315,Ranjith Gowda,,Davangere,Honnali,Nyamathi PS,Assault,14.267128,76.126066,2024-08-19,low,investigating
CR003782,C0315,Ranjith Gowda,,Udupi,Kundapura,Kundapura PS,Burglary,13.395339,74.887281,2024-06-23,medium,open
CR003783,C0315,Ranjith Gowda,,Bengaluru Urban,Yelahanka,Yelahanka New Town PS,Mobile Theft,12.716877,77.85578,2024-06-12,medium,closed
CR003784,C0315,Ranjith Gowda,,Mysuru,Nanjangud,Nanjangud Town PS,Robbery,12.290786,76.585807,2023-11-29,high,closed
CR003785,C0315,Ranjith Gowda,,Mysuru,Nanjangud,Nanjangud Traffic PS,Domestic Violence,12.199405,76.498388,2024-06-05,medium,open
CR003786,C0315,Ranjith Gowda,,Ramanagara,Ramanagara,Ramanagara Town PS,Assault,12.746942,77.081123,2023-06-15,high,investigating
CR003787,C0315,Ranjith Gowda,,Bengaluru Urban,Koramangala,Koramangala PS,Cybercrime,13.100929,77.508402,2023-12-01,low,closed
CR003788,C0315,Ranjith Gowda,,Kolar,Kolar,Kolar PS,Murder,13.114219,78.136353,2023-05-28,low,closed
CR003789,C0315,Ranjith Gowda,,Yadgir,Shahapur,Shahapur Town PS,Drug Offense,16.919979,77.12182,2023-10-18,medium,investigating
CR003790,C0315,Ranjith Gowda,,Chikkamagaluru,Tarikere,Tarikere PS,Vehicle Theft,13.266425,75.751972,2024-02-03,low,investigating
CR003791,C0315,Ranjith Gowda,,Chitradurga,Chitradurga,Chitradurga Town PS,Assault,14.462656,76.620686,2023-05-05,low,open
CR003792,C0316,Gopal Kamath,,Ballari,Hospet,Hospet Traffic PS,Theft,15.012261,76.943236,2024-08-14,low,open
CR003793,C0316,Gopal Kamath,,Chamarajanagar,Gundlupet,Gundlupet Rural PS,Burglary,12.023459,76.911912,2023-06-13,low,closed
CR003794,C0316,Gopal Kamath,,Vijayapura,Sindagi,Sindagi Rural PS,Cybercrime,16.752859,75.411551,2023-09-15,medium,investigating
CR003795,C0316,Gopal Kamath,,Kalaburagi,Jewargi,Jewargi PS,Kidnapping,17.546424,76.588776,2023-07-03,low,open
CR003796,C0316,Gopal Kamath,,Mandya,Mandya,Mandya Traffic PS,Land Dispute,12.523077,77.03332,2023-10-30,high,investigating
CR003797,C0316,Gopal Kamath,,Mangaluru,Surathkal,Panambur PS,Mobile Theft,13.19688,75.15312,2024-02-13,low,investigating
CR003798,C0316,Gopal Kamath,,Chitradurga,Hosadurga,Hosadurga PS,Murder,14.081189,76.204819,2024-03-16,medium,open
CR003799,C0316,Gopal Kamath,,Uttara Kannada,Karwar,Bazar PS,Assault,14.578711,74.490987,2023-10-07,low,investigating
CR003800,C0316,Gopal Kamath,,Gadag,Gadag,Gadag Traffic PS,Domestic Violence,15.560831,75.514212,2023-05-15,low,investigating
CR003801,C0316,Gopal Kamath,,Yadgir,Gurmitkal,Gurmitkal Town PS,Drug Offense,16.92401,76.978629,2024-11-09,high,closed
CR003802,C0316,Gopal Kamath,,Davangere,Honnali,Honnali PS,Drug Offense,14.700545,75.902201,2023-06-15,high,investigating
CR003803,C0316,Gopal Kamath,,Mandya,Srirangapatna,Srirangapatna Town PS,Fraud,12.548849,76.833868,2023-07-12,low,open
CR003804,C0317,Shashank Mendonca,,Bidar,Basavakalyan,Basavakalyan Rural PS,Murder,18.201447,77.273068,2024-08-07,medium,open
CR003805,C0317,Shashank Mendonca,,Dakshina Kannada,Puttur,Puttur Town PS,Cybercrime,12.973884,75.173,2023-10-25,low,investigating
CR003806,C0317,Shashank Mendonca,,Bengaluru Urban,Yelahanka,Attur PS,Domestic Violence,13.004721,77.420781,2023-10-24,medium,closed
CR003807,C0317,Shashank Mendonca,,Bengaluru Rural,Devanahalli,Airport PS,Burglary,13.347195,77.736511,2023-05-10,low,investigating
CR003808,C0317,Shashank Mendonca,,Bengaluru Urban,Yelahanka,Yelahanka PS,Mobile Theft,12.725109,77.312451,2024-03-26,low,investigating
CR003809,C0317,Shashank Mendonca,,Kalaburagi,Jewargi,Jewargi Rural PS,Chain Snatching,17.411093,77.004551,2023-04-29,medium,open
CR003810,C0317,Shashank Mendonca,,Kolar,Kolar,Kolar Town PS,Murder,13.292424,78.079436,2023-03-25,low,closed
CR003811,C0317,Shashank Mendonca,,Dakshina Kannada,Bantwal,Bantwal Town PS,Robbery,13.014047,75.281383,2023-09-18,low,investigating
CR003812,C0317,Shashank Mendonca,,Udupi,Karkala,Ajekar PS,Burglary,13.228943,74.75891,2024-04-28,low,investigating
CR003813,C0318,Hemant Fernandes,Gang_38,Haveri,Ranebennur,Ranebennur Town PS,Murder,14.555482,75.332896,2024-05-07,low,investigating
CR003814,C0318,Hemant Fernandes,Gang_38,Mysuru,Nanjangud,Nanjangud Town PS,Land Dispute,12.055699,76.915609,2023-06-03,high,investigating
CR003815,C0318,Hemant Fernandes,Gang_38,Mysuru,Hunsur,Hunsur Rural PS,Assault,12.409488,76.502945,2023-08-28,low,closed
CR003816,C0318,Hemant Fernandes,Gang_38,Bidar,Basavakalyan,Basavakalyan Town PS,Assault,17.908827,77.26447,2023-12-01,medium,open
CR003817,C0318,Hemant Fernandes,Gang_38,Bidar,Basavakalyan,Basavakalyan Town PS,Kidnapping,17.65878,77.398892,2024-01-29,low,investigating
CR003818,C0318,Hemant Fernandes,Gang_38,Chikkamagaluru,Kadur,Kadur Town PS,Cybercrime,13.32672,75.550823,2023-01-17,medium,closed
CR003819,C0318,Hemant Fernandes,Gang_38,Davangere,Honnali,Nyamathi PS,Murder,14.543327,76.200355,2023-05-03,low,investigating
CR003820,C0318,Hemant Fernandes,Gang_38,Mangaluru,Ullal,Kotekar PS,Mobile Theft,12.9156,74.658982,2023-12-30,low,investigating
CR003821,C0318,Hemant Fernandes,Gang_38,Vijayapura,Indi,Indi Rural PS,Theft,16.66071,75.924749,2023-09-25,low,investigating
CR003822,C0318,Hemant Fernandes,Gang_38,Davangere,Harihar,Harihar Rural PS,Domestic Violence,14.393467,76.051977,2023-06-10,low,open
CR003823,C0318,Hemant Fernandes,Gang_38,Raichur,Sindhanur,Sindhanur Town PS,Land Dispute,16.41645,77.105203,2024-01-10,high,open
CR003824,C0318,Hemant Fernandes,Gang_38,Chitradurga,Hiriyur,Hiriyur Rural PS,Domestic Violence,14.240174,76.424857,2023-02-15,medium,investigating
CR003825,C0318,Hemant Fernandes,Gang_38,Ramanagara,Kanakapura,Kanakapura Town PS,Kidnapping,12.466151,77.120361,2024-04-01,medium,closed
CR003826,C0318,Hemant Fernandes,Gang_38,Bengaluru Rural,Devanahalli,Devanahalli PS,Burglary,12.938478,77.240338,2024-07-01,low,closed
CR003827,C0318,Hemant Fernandes,Gang_38,Gadag,Gadag,Gadag Traffic PS,Robbery,15.501572,75.504194,2024-07-23,low,closed
CR003828,C0319,Ganesh Reddy,,Ballari,Sandur,Sandur Rural PS,Domestic Violence,14.908799,77.151891,2023-12-18,low,closed
CR003829,C0319,Ganesh Reddy,,Koppal,Koppal City,Koppal City Town PS,Burglary,15.148436,76.201963,2024-04-15,medium,closed
CR003830,C0319,Ganesh Reddy,,Raichur,Manvi,Manvi Town PS,Robbery,16.055619,77.223071,2023-04-12,high,open
